ID_micro_fecha,micro,fecha,specie,cover
,,,,
6_20250908,6,20250908,Vicia_cf,2.5
60_20240520,60,20240520,Achnatherum_calamagrostis,23.23
60_20240520,60,20240520,Genista_versicolor,20.2
60_20240520,60,20240520,Teucrium_compactum,2.61
60_20240520,60,20240520,Thymus_mastichina,33.96
60_20240625,60,20240625,Achnatherum_calamagrostis,16.86
60_20240625,60,20240625,Genista_versicolor,11.95
60_20240625,60,20240625,Koeleria_vallesiana,2
60_20240625,60,20240625,Teucrium_compactum,2.61
60_20240625,60,20240625,Thymus_mastichina,32.09
60_20240723,60,20240723,Achnatherum_calamagrostis,16.86
60_20240723,60,20240723,Genista_versicolor,11.95
60_20240723,60,20240723,Koeleria_vallesiana,2
60_20240723,60,20240723,Teucrium_compactum,2.61
60_20240723,60,20240723,Thymus_mastichina,32.09
60_20240917,60,20240917,Achnatherum_calamagrostis,14.25
60_20240917,60,20240917,Genista_versicolor,11.95
60_20240917,60,20240917,Koeleria_vallesiana,2
60_20240917,60,20240917,Teucrium_compactum,2.61
60_20240917,60,20240917,Thymus_mastichina,32.09
60_20241022,60,20241022,Achnatherum_calamagrostis,14.25
60_20241022,60,20241022,Genista_versicolor,11.95
60_20241022,60,20241022,Koeleria_vallesiana,2
60_20241022,60,20241022,Teucrium_compactum,2.61
60_20241022,60,20241022,Thymus_mastichina,32.09
60_20250429,60,20250429,Achnatherum_calamagrostis,26.25
60_20250429,60,20250429,Avenula_bromoides_bromoides,1.25
60_20250429,60,20250429,Genista_longipes_longipes,20
60_20250429,60,20250429,Teucrium_rotundifolium,4.38
60_20250429,60,20250429,Thymus_mastichina,16.88
60_20250429,60,20250429,Thymus_zygis_gracilis,6.25
60_20250529,60,20250529,Achnatherum_calamagrostis,26.25
60_20250529,60,20250529,Avenula_bromoides_bromoides,1.88
60_20250529,60,20250529,Genista_longipes_longipes,19.38
60_20250529,60,20250529,Teucrium_rotundifolium,4.38
60_20250529,60,20250529,Thymus_mastichina,16.88
60_20250529,60,20250529,Thymus_zygis_gracilis,6.25
60_20250624,60,20250624,Achnatherum_calamagrostis,26.25
60_20250624,60,20250624,Avenula_bromoides_bromoides,1.88
60_20250624,60,20250624,Genista_longipes_longipes,19.38
60_20250624,60,20250624,Teucrium_rotundifolium,4.38
60_20250624,60,20250624,Thymus_mastichina,15
60_20250624,60,20250624,Thymus_zygis_gracilis,8.13
60_20250721,60,20250721,Achnatherum_calamagrostis,26.25
60_20250721,60,20250721,Avenula_bromoides_bromoides,1.88
60_20250721,60,20250721,Genista_longipes_longipes,19.38
60_20250721,60,20250721,Teucrium_rotundifolium,4.38
60_20250721,60,20250721,Thymus_mastichina,15
60_20250721,60,20250721,Thymus_zygis_gracilis,8.13
60_20250910,60,20250910,Achnatherum_calamagrostis,26.25
60_20250910,60,20250910,Avenula_bromoides_bromoides,1.88
60_20250910,60,20250910,Genista_longipes_longipes,19.38
60_20250910,60,20250910,Teucrium_rotundifolium,4.38
60_20250910,60,20250910,Thymus_mastichina,15
60_20250910,60,20250910,Thymus_zygis_gracilis,8.13
61_20240520,61,20240520,Achnatherum_calamagrostis,22
61_20240520,61,20240520,Cynosurus_echinatus,0.83
61_20240520,61,20240520,Genista_versicolor,8.75
61_20240520,61,20240520,Koeleria_vallesiana,19.67
61_20240520,61,20240520,Thesium_humifusum,1.67
61_20240520,61,20240520,Thymus_cf,2.5
61_20240625,61,20240625,Achnatherum_calamagrostis,17.08
61_20240625,61,20240625,Cynosurus_echinatus,0.83
61_20240625,61,20240625,Genista_versicolor,4.75
61_20240625,61,20240625,Koeleria_vallesiana,18.67
61_20240625,61,20240625,Thesium_humifusum,1.67
61_20240625,61,20240625,Thymus_cf,2.5
61_20240723,61,20240723,Achnatherum_calamagrostis,17.08
61_20240723,61,20240723,Cynosurus_echinatus,0.83
61_20240723,61,20240723,Genista_versicolor,4.75
61_20240723,61,20240723,Koeleria_vallesiana,18.67
61_20240723,61,20240723,Thesium_humifusum,1.67
61_20240723,61,20240723,Thymus_cf,2.5
61_20240917,61,20240917,Achnatherum_calamagrostis,15.58
61_20240917,61,20240917,Cynosurus_echinatus,0.83
61_20240917,61,20240917,Genista_versicolor,4.75
61_20240917,61,20240917,Koeleria_vallesiana,17
61_20240917,61,20240917,Thesium_humifusum,1.67
61_20240917,61,20240917,Thymus_cf,2.5
61_20241022,61,20241022,Achnatherum_calamagrostis,15.58
61_20241022,61,20241022,Cynosurus_echinatus,0.83
61_20241022,61,20241022,Genista_versicolor,4.75
61_20241022,61,20241022,Koeleria_vallesiana,17
61_20241022,61,20241022,Thymus_cf,2.5
61_20250429,61,20250429,Achnatherum_calamagrostis,13.75
61_20250429,61,20250429,Arabis_alpina,0.63
61_20250429,61,20250429,Brachypodium_sylvaticum,2.5
61_20250429,61,20250429,Festuca_hystrix,10.63
61_20250429,61,20250429,Genista_longipes_longipes,11.25
61_20250429,61,20250429,Thymus_zygis_gracilis,1.88
61_20250529,61,20250529,Achnatherum_calamagrostis,13.75
61_20250529,61,20250529,Arabis_alpina,0.63
61_20250529,61,20250529,Brachypodium_sylvaticum,2.5
61_20250529,61,20250529,Festuca_hystrix,10.63
61_20250529,61,20250529,Genista_longipes_longipes,11.25
61_20250529,61,20250529,Orchis_mascula,0.38
61_20250529,61,20250529,Thymus_zygis_gracilis,1.88
61_20250624,61,20250624,Achnatherum_calamagrostis,13.75
61_20250624,61,20250624,Brachypodium_sylvaticum,2.5
61_20250624,61,20250624,Cynosurus_echinatus,2.5
61_20250624,61,20250624,Festuca_hystrix,10.63
61_20250624,61,20250624,Genista_longipes_longipes,11.25
61_20250624,61,20250624,Orchis_mascula,0.38
61_20250624,61,20250624,Thymus_zygis_gracilis,1.88
61_20250721,61,20250721,Achnatherum_calamagrostis,13.75
61_20250721,61,20250721,Brachypodium_sylvaticum,2.5
61_20250721,61,20250721,Cynosurus_echinatus,2.5
61_20250721,61,20250721,Festuca_hystrix,10.63
61_20250721,61,20250721,Genista_longipes_longipes,11.25
61_20250721,61,20250721,Thymus_zygis_gracilis,1.88
61_20250910,61,20250910,Achnatherum_calamagrostis,13.75
61_20250910,61,20250910,Brachypodium_sylvaticum,2.5
61_20250910,61,20250910,Cynosurus_echinatus,2.5
61_20250910,61,20250910,Festuca_hystrix,10.63
61_20250910,61,20250910,Genista_longipes_longipes,11.25
61_20250910,61,20250910,Thymus_zygis_gracilis,1.88
62_20240520,62,20240520,Cerastium_cf,4
62_20240520,62,20240520,Genista_versicolor,44.75
62_20240625,62,20240625,Cerastium_cf,4
62_20240625,62,20240625,Genista_versicolor,14.25
62_20240723,62,20240723,Cerastium_cf,4
62_20240723,62,20240723,Genista_versicolor,27.5
62_20240917,62,20240917,Genista_versicolor,27.5
62_20241022,62,20241022,Genista_versicolor,27.5
62_20250429,62,20250429,Cerastium_fontanum_vulgare,2.5
62_20250429,62,20250429,Genista_longipes_longipes,30
62_20250529,62,20250529,Cerastium_fontanum_vulgare,2.5
62_20250529,62,20250529,Genista_longipes_longipes,30
,,,,
62_20250624,62,20250624,Cerastium_fontanum_vulgare,2.5
62_20250624,62,20250624,Genista_longipes_longipes,30
,,,,
62_20250721,62,20250721,Cerastium_fontanum_vulgare,2.5
62_20250721,62,20250721,Genista_longipes_longipes,30
,,,,
62_20250910,62,20250910,Cerastium_fontanum_vulgare,2.5
62_20250910,62,20250910,Genista_longipes_longipes,30
,,,,
63_20240520,63,20240520,Carlina_corymbosa_hispanica,4.5
63_20240520,63,20240520,Genista_versicolor,39.75
63_20240520,63,20240520,Koeleria_vallesiana,12.5
63_20240520,63,20240520,Teucrium_compactum,3.25
63_20240520,63,20240520,Thymus_cf,6.75
63_20240625,63,20240625,Carlina_corymbosa_hispanica,3.75
63_20240625,63,20240625,Genista_versicolor,33.13
63_20240625,63,20240625,Koeleria_vallesiana,15.08
63_20240625,63,20240625,Teucrium_compactum,3.25
63_20240625,63,20240625,Thymus_cf,5.63
63_20240723,63,20240723,Carlina_corymbosa_hispanica,3.75
63_20240723,63,20240723,Genista_versicolor,33.13
63_20240723,63,20240723,Koeleria_vallesiana,15.08
63_20240723,63,20240723,Teucrium_compactum,3.25
63_20240723,63,20240723,Thymus_cf,5.63
63_20240917,63,20240917,Carlina_corymbosa_hispanica,3.75
63_20240917,63,20240917,Genista_versicolor,33.13
63_20240917,63,20240917,Koeleria_vallesiana,15.08
63_20240917,63,20240917,Teucrium_compactum,3.25
63_20240917,63,20240917,Thymus_cf,5.63
63_20241022,63,20241022,Carlina_corymbosa_hispanica,3.75
63_20241022,63,20241022,Genista_versicolor,33.13
63_20241022,63,20241022,Koeleria_vallesiana,15.08
63_20241022,63,20241022,Teucrium_compactum,3.25
63_20241022,63,20241022,Thymus_cf,5.63
63_20250429,63,20250429,Avenula_bromoides_bromoides,2.5
63_20250429,63,20250429,Festuca_hystrix,6.88
63_20250429,63,20250429,Genista_longipes_longipes,60.63
63_20250429,63,20250429,Teucrium_rotundifolium,1.25
63_20250429,63,20250429,Thymus_zygis_gracilis,2.5
63_20250529,63,20250529,Avenula_bromoides_bromoides,2.5
63_20250529,63,20250529,Carlina_corymbosa_hispanica,1.25
63_20250529,63,20250529,Festuca_hystrix,8.13
63_20250529,63,20250529,Genista_longipes_longipes,39.38
63_20250529,63,20250529,Teucrium_rotundifolium,1.25
63_20250529,63,20250529,Thymus_zygis_gracilis,2.5
63_20250624,63,20250624,Avenula_bromoides_bromoides,2.5
63_20250624,63,20250624,Carlina_corymbosa_hispanica,1.25
63_20250624,63,20250624,Festuca_hystrix,8.75
63_20250624,63,20250624,Genista_longipes_longipes,38.75
63_20250624,63,20250624,Teucrium_rotundifolium,1.25
63_20250624,63,20250624,Thymus_zygis_gracilis,2.5
63_20250721,63,20250721,Avenula_bromoides_bromoides,2.5
63_20250721,63,20250721,Carlina_corymbosa_hispanica,1.25
63_20250721,63,20250721,Festuca_hystrix,8.75
63_20250721,63,20250721,Genista_longipes_longipes,38.75
63_20250721,63,20250721,Teucrium_rotundifolium,1.25
63_20250721,63,20250721,Thymus_zygis_gracilis,2.5
63_20250910,63,20250910,Avenula_bromoides_bromoides,2.5
63_20250910,63,20250910,Carlina_corymbosa_hispanica,1.25
63_20250910,63,20250910,Festuca_hystrix,8.75
63_20250910,63,20250910,Genista_longipes_longipes,38.75
63_20250910,63,20250910,Teucrium_rotundifolium,1.25
63_20250910,63,20250910,Thymus_zygis_gracilis,2.5
65_20240611,65,20240611,Apium_graveolens,0.5
65_20240611,65,20240611,Avena_sterilis,1
65_20240611,65,20240611,Cynosurus_echinatus,0.5
65_20240611,65,20240611,Geranium_cf2,10.13
65_20240611,65,20240611,Rhagadiolus_stellatus,2.63
,,,,
65_20241007,65,20241007,Brachypodium_sylvaticum,2.98
65_20250507,65,20250507,Bromus_tectorum,3.13
65_20250507,65,20250507,Chaerophyllum_hirsutum,5
65_20250507,65,20250507,Lactuca_virosa_livida,0.63
65_20250507,65,20250507,Ranunculus_cf,1.25
65_20250507,65,20250507,Rhagadiolus_edulis,1.25
65_20250507,65,20250507,Smyrnium_perfoliatum,12.5
65_20250609,65,20250609,Bromus_tectorum,3.13
65_20250609,65,20250609,Rhagadiolus_edulis,1.25
65_20250609,65,20250609,Smyrnium_perfoliatum,12.5
66_20240605,66,20240605,Aristolochia_paucinervis,4.13
66_20240605,66,20240605,Acfhodelus_macrocarpus_rubescens,14
,,,,
66_20240605,66,20240605,Festuca_scariosa,10.25
66_20240605,66,20240605,Pilosella_pseudopilosella,3.5
66_20240605,66,20240605,Torilis_cf,1.5
66_20240605,66,20240605,Vicia_cf,18.38
66_20240702,66,20240702,Aristolochia_paucinervis,1
,,,,
66_20240702,66,20240702,Festuca_scariosa,10.25
66_20240702,66,20240702,Pilosella_pseudopilosella,3.5
66_20240702,66,20240702,Torilis_cf,1.5
66_20240702,66,20240702,Vicia_cf,18.38
,,,,
66_20240903,66,20240903,Festuca_scariosa,5
,,,,
66_20241001,66,20241001,Vicia_cf,2.71
66_20250429,66,20250429,Arenaria_serpyllifolia,0.63
66_20250429,66,20250429,Aristolochia_paucinervis,0.63
66_20250429,66,20250429,Asphodelus_macrocarpus_rubescens,13.75
66_20250429,66,20250429,Bromus_sterilis,8.75
,,,,
66_20250429,66,20250429,Picnomon_acarna,0.63
66_20250429,66,20250429,Poa_bulbosa,4.38
66_20250429,66,20250429,Torilis_leptophylla,3.13
66_20250429,66,20250429,Vicia_cf,11.25
66_20250530,66,20250530,Arenaria_serpyllifolia,0.63
66_20250530,66,20250530,Aristolochia_paucinervis,1.25
66_20250530,66,20250530,Asphodelus_macrocarpus_rubescens,13.75
66_20250530,66,20250530,Bromus_sterilis,8.75
,,,,
66_20250530,66,20250530,Cynosurus_echinatus,0.25
66_20250530,66,20250530,Picnomon_acarna,0.63
66_20250530,66,20250530,Poa_bulbosa,4.38
66_20250530,66,20250530,Scorzonera_angustifolia,0.38
66_20250530,66,20250530,Torilis_leptophylla,3.5
66_20250530,66,20250530,Vicia_cf,12.5
66_20250625,66,20250625,Aristolochia_paucinervis,1.25
66_20250625,66,20250625,Bromus_sterilis,8.75
,,,,
66_20250625,66,20250625,Cynosurus_echinatus,0.25
66_20250625,66,20250625,Picnomon_acarna,0.63
66_20250625,66,20250625,Scorzonera_angustifolia,0.38
66_20250625,66,20250625,Torilis_leptophylla,3.5
66_20250625,66,20250625,Vicia_cf,10
66_20250722,66,20250722,Bromus_sterilis,8.75
,,,,
66_20250722,66,20250722,Picnomon_acarna,0.63
66_20250908,66,20250908,Bromus_sterilis,8.75
,,,,
66_20250908,66,20250908,Picnomon_acarna,0.63
67_20240605,67,20240605,Arabis_verna,1.25
67_20240605,67,20240605,Aristolochia_paucinervis,4.75
67_20240605,67,20240605,Acfhodelus_macrocarpus_rubescens,10.64
67_20240605,67,20240605,Biscutella_laxa,1.25
67_20240605,67,20240605,Crucianella_angustifolia,0.75
67_20240605,67,20240605,Festuca_scariosa,11.21
67_20240605,67,20240605,Papaver_dubium,1.51
67_20240605,67,20240605,Rumex_angiocarpus,3.75
67_20240605,67,20240605,Torilis_cf,13.65
67_20240605,67,20240605,Vicia_cf,2.5
67_20240702,67,20240702,Aristolochia_paucinervis,2.5
67_20240702,67,20240702,Acfhodelus_macrocarpus_rubescens,2.5
67_20240702,67,20240702,Crucianella_angustifolia,0.75
67_20240702,67,20240702,Festuca_scariosa,8.47
67_20240702,67,20240702,Rumex_angiocarpus,2.5
67_20240702,67,20240702,Torilis_cf,4.31
67_20240702,67,20240702,Vicia_cf,3.41
67_20250429,67,20250429,Anthriscus_caucalis,9.75
67_20250429,67,20250429,Arenaria_serpyllifolia,1.88
67_20250429,67,20250429,Aristolochia_paucinervis,1.88
67_20250429,67,20250429,Asphodelus_macrocarpus_rubescens,34.75
67_20250429,67,20250429,Bromus_sterilis,5.88
67_20250429,67,20250429,Dactylis_glomerata_juncinella,1.88
67_20250429,67,20250429,Poa_pratensis,1.25
67_20250429,67,20250429,Rumex_angiocarpus,0.63
67_20250429,67,20250429,Trifolium_cf,2.5
67_20250429,67,20250429,Vicia_cf,0.88
67_20250530,67,20250530,Anthriscus_caucalis,9.75
67_20250530,67,20250530,Arenaria_serpyllifolia,1.88
67_20250530,67,20250530,Aristolochia_paucinervis,1.88
67_20250530,67,20250530,Asphodelus_macrocarpus_rubescens,34.75
67_20250530,67,20250530,Bromus_sterilis,5.88
67_20250530,67,20250530,Crucianella_angustifolia,0.63
67_20250530,67,20250530,Cynosurus_echinatus,2.5
67_20250530,67,20250530,Dactylis_glomerata_juncinella,1.88
67_20250530,67,20250530,Petrorhagia_nanteuilii,0.38
67_20250530,67,20250530,Poa_pratensis,1.25
67_20250530,67,20250530,Rumex_angiocarpus,0.63
67_20250530,67,20250530,Trifolium_cf,2.5
67_20250530,67,20250530,Vicia_cf,1.5
67_20250530,67,20250530,Viola_arvensis,0.38
67_20250625,67,20250625,Anthriscus_caucalis,9.75
67_20250625,67,20250625,Arenaria_serpyllifolia,0.63
67_20250625,67,20250625,Aristolochia_paucinervis,1.88
67_20250625,67,20250625,Bromus_sterilis,6.5
67_20250625,67,20250625,Crucianella_angustifolia,1.25
67_20250625,67,20250625,Cynosurus_echinatus,2.88
67_20250625,67,20250625,Dactylis_glomerata_juncinella,1.88
67_20250625,67,20250625,Petrorhagia_nanteuilii,1.25
67_20250625,67,20250625,Poa_pratensis,0.63
67_20250625,67,20250625,Rumex_angiocarpus,0.63
67_20250625,67,20250625,Vicia_cf,1.5
67_20250625,67,20250625,Viola_arvensis,0.38
67_20250722,67,20250722,Bromus_sterilis,6.5
67_20250722,67,20250722,Cynosurus_echinatus,0.63
67_20250722,67,20250722,Dactylis_glomerata_juncinella,1.88
67_20250908,67,20250908,Bromus_sterilis,6.5
67_20250908,67,20250908,Cynosurus_echinatus,0.63
67_20250908,67,20250908,Dactylis_glomerata_juncinella,1.88
9_20240521,9,20240521,Achnatherum_calamagrostis,6.25
9_20240521,9,20240521,Artemisia_campestris,1.25
,,,,
9_20240521,9,20240521,Ulex_parviflorus,1.25
9_20240626,9,20240626,Artemisia_campestris,1.25
,,,,
9_20240626,9,20240626,Ulex_parviflorus,1.25
9_20240722,9,20240722,Artemisia_campestris,1.25
,,,,
9_20240722,9,20240722,Ulex_parviflorus,1.25
9_20240916,9,20240916,Artemisia_campestris,1.25
,,,,
9_20240916,9,20240916,Ulex_parviflorus,1.25
9_20241017,9,20241017,Artemisia_campestris,1.25
,,,,
9_20241017,9,20241017,Ulex_parviflorus,1.25
9_20250423,9,20250423,Artemisia_campestris,1.25
,,,,
,,,,
9_20250423,9,20250423,Ulex_parviflorus,1.25
9_20250521,9,20250521,Artemisia_campestris,1.25
,,,,
,,,,
9_20250521,9,20250521,Ulex_parviflorus,1.25
9_20250617,9,20250617,Artemisia_campestris,1.25
,,,,
,,,,
9_20250617,9,20250617,Ulex_parviflorus,1.25
9_20250715,9,20250715,Artemisia_campestris,1.25
,,,,
,,,,
9_20250715,9,20250715,Ulex_parviflorus,1.25
9_20250904,9,20250904,Artemisia_campestris,1.25
,,,,
,,,,
9_20250904,9,20250904,Ulex_parviflorus,1.25
,,,,
Collar_10-12_20240604,Collar_10-12,20240604,Cistus_clusii_clusii,7.96
Collar_10-12_20240604,Collar_10-12,20240604,Dianthus_lusitanus,2.46
Collar_10-12_20240604,Collar_10-12,20240604,Dorycnium_pentaphyllum,1.46
Collar_10-12_20240604,Collar_10-12,20240604,Eryngium_bourgatii,0.25
Collar_10-12_20240604,Collar_10-12,20240604,Helianthemum_cf,6.08
Collar_10-12_20240604,Collar_10-12,20240604,Koeleria_vallesiana,1
Collar_10-12_20240604,Collar_10-12,20240604,Macrochloa_tenacissima,6.63
,,,,
Collar_10-12_20240604,Collar_10-12,20240604,Thymus_cf,1.46
,,,,
Collar_10-12_20240701,Collar_10-12,20240701,Cistus_clusii_clusii,7.96
Collar_10-12_20240701,Collar_10-12,20240701,Dianthus_lusitanus,2.46
Collar_10-12_20240701,Collar_10-12,20240701,Dorycnium_pentaphyllum,1.46
Collar_10-12_20240701,Collar_10-12,20240701,Eryngium_bourgatii,0.25
Collar_10-12_20240701,Collar_10-12,20240701,Helianthemum_cf,6.08
Collar_10-12_20240701,Collar_10-12,20240701,Koeleria_vallesiana,1
Collar_10-12_20240701,Collar_10-12,20240701,Macrochloa_tenacissima,6.63
,,,,
,,,,
Collar_10-12_20241002,Collar_10-12,20241002,Cistus_clusii_clusii,7.96
Collar_10-12_20241002,Collar_10-12,20241002,Dianthus_lusitanus,1.46
Collar_10-12_20241002,Collar_10-12,20241002,Helianthemum_cf,6.08
Collar_10-12_20241002,Collar_10-12,20241002,Koeleria_vallesiana,0.5
Collar_10-12_20241002,Collar_10-12,20241002,Macrochloa_tenacissima,6.63
,,,,
Collar_10-12_20250422,Collar_10-12,20250422,Achnatherum_calamagrostis,11.25
,,,,
Collar_10-12_20250422,Collar_10-12,20250422,Cistus_clusii_clusii,11.25
Collar_10-12_20250422,Collar_10-12,20250422,Eryngium_bourgatii,0.25
Collar_10-12_20250422,Collar_10-12,20250422,Helianthemum_appeninum_stoechadifolium,4.5
Collar_10-12_20250422,Collar_10-12,20250422,Koeleria_vallesiana,1.25
Collar_10-12_20250422,Collar_10-12,20250422,Thymus_zygis_gracilis,0.88
Collar_10-12_20250520,Collar_10-12,20250520,Achnatherum_calamagrostis,11.25
,,,,
Collar_10-12_20250520,Collar_10-12,20250520,Cistus_clusii_clusii,11.25
Collar_10-12_20250520,Collar_10-12,20250520,Eryngium_bourgatii,0.25
Collar_10-12_20250520,Collar_10-12,20250520,Helianthemum_appeninum_stoechadifolium,4.5
Collar_10-12_20250520,Collar_10-12,20250520,Koeleria_vallesiana,1.88
Collar_10-12_20250520,Collar_10-12,20250520,Thymus_zygis_gracilis,0.88
Collar_10-12_20250616,Collar_10-12,20250616,Achnatherum_calamagrostis,11.25
,,,,
Collar_10-12_20250616,Collar_10-12,20250616,Cistus_clusii_clusii,11.25
Collar_10-12_20250616,Collar_10-12,20250616,Eryngium_bourgatii,0.25
Collar_10-12_20250616,Collar_10-12,20250616,Helianthemum_appeninum_stoechadifolium,4.5
Collar_10-12_20250616,Collar_10-12,20250616,Koeleria_vallesiana,1.88
Collar_10-12_20250616,Collar_10-12,20250616,Thymus_zygis_gracilis,0.88
Collar_10-12_20250714,Collar_10-12,20250714,Achnatherum_calamagrostis,11.25
,,,,
Collar_10-12_20250714,Collar_10-12,20250714,Cistus_clusii_clusii,11.25
Collar_10-12_20250714,Collar_10-12,20250714,Eryngium_bourgatii,0.25
Collar_10-12_20250714,Collar_10-12,20250714,Helianthemum_appeninum_stoechadifolium,4.5
Collar_10-12_20250714,Collar_10-12,20250714,Koeleria_vallesiana,1.88
Collar_10-12_20250714,Collar_10-12,20250714,Thymus_zygis_gracilis,0.88
Collar_10-12_20250902,Collar_10-12,20250902,Achnatherum_calamagrostis,11.25
,,,,
Collar_10-12_20250902,Collar_10-12,20250902,Cistus_clusii_clusii,11.25
Collar_10-12_20250902,Collar_10-12,20250902,Eryngium_bourgatii,0.25
Collar_10-12_20250902,Collar_10-12,20250902,Helianthemum_appeninum_stoechadifolium,4.5
Collar_10-12_20250902,Collar_10-12,20250902,Koeleria_vallesiana,1.88
Collar_10-12_20250902,Collar_10-12,20250902,Thymus_zygis_gracilis,0.88
Collar_1-3_20240604,Collar_1-3,20240604,Cistus_clusii_clusii,8
Collar_1-3_20240604,Collar_1-3,20240604,Dactylis_glomerata_juncinella,0.56
Collar_1-3_20240604,Collar_1-3,20240604,Dorycnium_pentaphyllum,0.63
Collar_1-3_20240604,Collar_1-3,20240604,Helianthemum_cf,0.31
Collar_1-3_20240604,Collar_1-3,20240604,Paronychia_argentea,1.13
Collar_1-3_20240701,Collar_1-3,20240701,Cistus_clusii_clusii,6.78
Collar_1-3_20240701,Collar_1-3,20240701,Dactylis_glomerata_juncinella,0.38
Collar_1-3_20240701,Collar_1-3,20240701,Dorycnium_pentaphyllum,0.56
Collar_1-3_20240701,Collar_1-3,20240701,Paronychia_argentea,1.06
Collar_1-3_20241002,Collar_1-3,20241002,Cistus_clusii_clusii,7.15
Collar_1-3_20241002,Collar_1-3,20241002,Dorycnium_pentaphyllum,0.56
Collar_1-3_20250422,Collar_1-3,20250422,Cistus_clusii_clusii,5.5
Collar_1-3_20250422,Collar_1-3,20250422,Dorycnium_pentaphyllum,0.63
Collar_1-3_20250422,Collar_1-3,20250422,Helianthemum_appeninum_stoechadifolium,6
Collar_1-3_20250422,Collar_1-3,20250422,Paronychia_argentea,2.25
Collar_1-3_20250520,Collar_1-3,20250520,Cistus_clusii_clusii,5.5
Collar_1-3_20250520,Collar_1-3,20250520,Dorycnium_pentaphyllum,0.63
Collar_1-3_20250520,Collar_1-3,20250520,Helianthemum_appeninum_stoechadifolium,6
Collar_1-3_20250520,Collar_1-3,20250520,Paronychia_argentea,2.25
Collar_1-3_20250520,Collar_1-3,20250520,Scorzonera_angustifolia,0.63
Collar_1-3_20250616,Collar_1-3,20250616,Cistus_clusii_clusii,5.5
Collar_1-3_20250616,Collar_1-3,20250616,Dorycnium_pentaphyllum,0.63
Collar_1-3_20250616,Collar_1-3,20250616,Helianthemum_appeninum_stoechadifolium,6
Collar_1-3_20250616,Collar_1-3,20250616,Koeleria_vallesiana,0.38
Collar_1-3_20250616,Collar_1-3,20250616,Paronychia_argentea,2.25
Collar_1-3_20250616,Collar_1-3,20250616,Scorzonera_angustifolia,0.63
Collar_1-3_20250714,Collar_1-3,20250714,Cistus_clusii_clusii,5.5
Collar_1-3_20250714,Collar_1-3,20250714,Dorycnium_pentaphyllum,0.63
Collar_1-3_20250714,Collar_1-3,20250714,Helianthemum_appeninum_stoechadifolium,6
Collar_1-3_20250714,Collar_1-3,20250714,Koeleria_vallesiana,0.38
Collar_1-3_20250714,Collar_1-3,20250714,Paronychia_argentea,2.25
Collar_1-3_20250902,Collar_1-3,20250902,Cistus_clusii_clusii,5.5
Collar_1-3_20250902,Collar_1-3,20250902,Dorycnium_pentaphyllum,0.63
Collar_1-3_20250902,Collar_1-3,20250902,Helianthemum_appeninum_stoechadifolium,6
Collar_1-3_20250902,Collar_1-3,20250902,Koeleria_vallesiana,0.38
Collar_1-3_20250902,Collar_1-3,20250902,Paronychia_argentea,2.25
Collar_13-15_20240604,Collar_13-15,20240604,Cistus_clusii_clusii,6.94
Collar_13-15_20240604,Collar_13-15,20240604,Dianthus_lusitanus,0.75
Collar_13-15_20240604,Collar_13-15,20240604,Dorycnium_pentaphyllum,0.25
Collar_13-15_20240604,Collar_13-15,20240604,Jurinea_humilis,0.5
Collar_13-15_20240604,Collar_13-15,20240604,Koeleria_vallesiana,0.5
Collar_13-15_20240604,Collar_13-15,20240604,Macrochloa_tenacissima,0.25
Collar_13-15_20240604,Collar_13-15,20240604,Pilosella_pseudopilosella,0.5
Collar_13-15_20240604,Collar_13-15,20240604,Thymus_cf,0.63
Collar_13-15_20240701,Collar_13-15,20240701,Cistus_clusii_clusii,6.19
Collar_13-15_20240701,Collar_13-15,20240701,Dianthus_lusitanus,0.25
Collar_13-15_20240701,Collar_13-15,20240701,Dorycnium_pentaphyllum,0.25
Collar_13-15_20240701,Collar_13-15,20240701,Jurinea_humilis,0.5
Collar_13-15_20240701,Collar_13-15,20240701,Koeleria_vallesiana,0.5
Collar_13-15_20240701,Collar_13-15,20240701,Macrochloa_tenacissima,0.25
Collar_13-15_20240701,Collar_13-15,20240701,Pilosella_pseudopilosella,0.5
Collar_13-15_20241002,Collar_13-15,20241002,Cistus_clusii_clusii,4.19
Collar_13-15_20241002,Collar_13-15,20241002,Dorycnium_pentaphyllum,0.25
Collar_13-15_20241002,Collar_13-15,20241002,Macrochloa_tenacissima,0.25
Collar_13-15_20250422,Collar_13-15,20250422,Achnatherum_calamagrostis,0.88
Collar_13-15_20250422,Collar_13-15,20250422,Cistus_clusii_clusii,3.38
Collar_13-15_20250422,Collar_13-15,20250422,Dorycnium_pentaphyllum,0.63
Collar_13-15_20250422,Collar_13-15,20250422,Jurinea_humilis,0.63
Collar_13-15_20250422,Collar_13-15,20250422,Koeleria_vallesiana,0.38
Collar_13-15_20250422,Collar_13-15,20250422,Petrorhagia_nanteuilii,1
Collar_13-15_20250520,Collar_13-15,20250520,Achnatherum_calamagrostis,0.88
Collar_13-15_20250520,Collar_13-15,20250520,Arenaria_serpyllifolia,0.63
Collar_13-15_20250520,Collar_13-15,20250520,Cistus_clusii_clusii,3.38
Collar_13-15_20250520,Collar_13-15,20250520,Dorycnium_pentaphyllum,0.63
Collar_13-15_20250520,Collar_13-15,20250520,Jurinea_humilis,0.63
Collar_13-15_20250520,Collar_13-15,20250520,Koeleria_vallesiana,0.38
